,website,address,unit_number,bed,bath,amenity,price,sqft
1877,https://www.apartments.com/kendrick-denver-co/b7lr20b/,"1780 Marion St, Denver, CO 80218",Unit AUCMPK,Studio,1 bath,"{'Highlights': ['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Floor to Ceiling Windows']}",1620,541
1878,https://www.apartments.com/kendrick-denver-co/b7lr20b/,"1780 Marion St, Denver, CO 80218",Unit AUCPYD,Studio,1 bath,"{'Highlights': ['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Floor to Ceiling Windows']}",1590,770
1879,https://www.apartments.com/kendrick-denver-co/b7lr20b/,"1780 Marion St, Denver, CO 80218",Unit AUCPZK,Studio,1 bath,"{'Highlights': ['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Floor to Ceiling Windows']}",1580,518
1880,https://www.apartments.com/kendrick-denver-co/b7lr20b/,"1780 Marion St, Denver, CO 80218",Unit AUCQAA,1 bed,1 bath,"{'Highlights': ['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Floor to Ceiling Windows']}",1980,680
1881,https://www.apartments.com/kendrick-denver-co/b7lr20b/,"1780 Marion St, Denver, CO 80218",Unit AUCMQJ,1 bed,1 bath,"{'Highlights': ['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Floor to Ceiling Windows']}",1990,693
1882,https://www.apartments.com/kendrick-denver-co/b7lr20b/,"1780 Marion St, Denver, CO 80218",Unit AUCMXX,1 bed,1 bath,"{'Highlights': ['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Floor to Ceiling Windows']}",2100,747
1883,https://www.apartments.com/kendrick-denver-co/b7lr20b/,"1780 Marion St, Denver, CO 80218",Unit AUCMYE,1 bed,1 bath,"{'Highlights': ['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Floor to Ceiling Windows']}",2268,747
1884,https://www.apartments.com/kendrick-denver-co/b7lr20b/,"1780 Marion St, Denver, CO 80218",Unit AUCPHQ,1 bed,1 bath,"{'Highlights': ['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Floor to Ceiling Windows']}",2090,776
1885,https://www.apartments.com/kendrick-denver-co/b7lr20b/,"1780 Marion St, Denver, CO 80218",Unit AUCQCQ,2 beds,1 bath,"{'Highlights': ['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Floor to Ceiling Windows']}",2770,942
1886,https://www.apartments.com/kendrick-denver-co/b7lr20b/,"1780 Marion St, Denver, CO 80218",Unit AUCPZX,2 beds,1 bath,"{'Highlights': ['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Floor to Ceiling Windows']}",2770,942
1887,https://www.apartments.com/kendrick-denver-co/b7lr20b/,"1780 Marion St, Denver, CO 80218",Unit AUCMPG,2 beds,2 baths,"{'Highlights': ['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Floor to Ceiling Windows']}",2900,1025
1888,https://www.apartments.com/kendrick-denver-co/b7lr20b/,"1780 Marion St, Denver, CO 80218",Unit AUCPPA,2 beds,2 baths,"{'Highlights': ['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors'], 'Kitchen Features & Appliances': ['Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Vinyl Flooring', 'High Ceilings', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Floor to Ceiling Windows']}",2980,1162
1889,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 431,Studio,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",1547,556
1890,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 631,Studio,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",1760,556
1891,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 205,Studio,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",1600,568
1892,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 508,Studio,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",1635,568
1893,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 421,1 bed,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",1975,702
1894,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 412,1 bed,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",2025,791
1895,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 452,1 bed,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",2053,791
1896,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 227,1 bed,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",2111,791
1897,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 538,1 bed,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",2067,791
1898,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 541,1 bed,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",2072,791
1899,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 560,1 bed,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",2152,655
1900,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 360,1 bed,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",2087,655
1901,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 617,1 bed,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",2087,745
1902,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 525,1 bed,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",2102,731
1903,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 510,1 bed,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",2062,719
1904,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 654,1 bed,1 bath,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",2307,788
1905,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 451,2 beds,2 baths,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",2781,1107
1906,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 251,2 beds,2 baths,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",2728,1107
1907,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 404,2 beds,2 baths,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",2868,1107
1908,https://www.apartments.com/vue-west-denver-co/84kl7l0/,"4811 S Niagara St, Denver, CO 80237",Unit 256,2 beds,2 baths,"{'Highlights': ['Ceiling Fans', 'Double Vanities', 'Fireplace'], 'Kitchen Features & Appliances': ['Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Refrigerator', 'Quartz Countertops'], 'Floor Plan Details': ['Balcony', 'Patio', 'Deck', 'Walk-In Closets', 'Floor to Ceiling Windows']}",2905,1257
